F_h,h
0.99999,95117.6
0.99999,95136.6
0.99999,95155.6
0.99999,95174.6
0.99999,95193.7
0.99999,95212.7
0.99999,95231.7
0.99999,95250.7
0.99999,95269.7
0.99999,95288.7
0.99999,95307.8
0.99999,95326.8
0.99999,95345.8
0.99999,95364.8
0.99999,95383.8
0.99999,95402.8
0.99999,95421.9
0.99999,95440.9
0.99999,95459.9
0.99999,95478.9
0.99999,95497.9
0.99999,95516.9
0.99999,95535.9
0.99999,95555
0.99999,95574
0.99999,95593
0.99999,95612
0.99999,95631
0.99999,95650
0.99999,95669.1
0.99999,95688.1
0.99999,95707.1
0.99999,95726.1
0.99999,95745.1
0.99999,95764.1
0.99999,95783.1
0.99999,95802.2
0.99999,95821.2
0.99999,95840.2
0.99999,95859.2
0.99999,95878.2
0.99999,95897.2
0.99999,95916.3
0.99999,95935.3
0.99999,95954.3
0.99999,95973.3
0.99999,95992.3
0.99999,96011.3
0.99999,96030.4
0.99999,96049.4
0.99999,96068.4
0.99999,96087.4
0.99999,96106.4
0.99999,96125.4
0.99999,96144.4
0.99999,96163.5
0.99999,96182.5
0.99999,96201.5
0.99999,96220.5
0.99999,96239.5
0.99999,96258.5
0.99999,96277.6
0.99999,96296.6
0.99999,96315.6
0.99999,96334.6
0.99999,96353.6
0.99999,96372.6
0.99999,96391.6
0.99999,96410.7
0.99999,96429.7
0.99999,96448.7
0.99999,96467.7
0.99999,96486.7
0.99999,96505.7
0.99999,96524.8
1,96543.8
1,96562.8
1,96581.8
1,96600.8
1,96619.8
1,96638.9
1,96657.9
1,96676.9
1,96695.9
1,96714.9
1,96733.9
1,96752.9
1,96772
1,96791
1,96810
1,96829
1,96848
1,96867
1,96886.1
1,96905.1
1,96924.1
1,96943.1
1,96962.1
1,96981.1
1,97000.1
1,97019.2
1,97038.2
1,97057.2
1,97076.2
1,97095.2
1,97114.2
1,97133.3
1,97152.3
1,97171.3
1,97190.3
1,97209.3
1,97228.3
1,97247.4
1,97266.4
1,97285.4
1,97304.4
1,97323.4
1,97342.4
1,97361.4
1,97380.5
1,97399.5
1,97418.5
1,97437.5
1,97456.5
1,97475.5
1,97494.6
1,97513.6
