loss,count
53153.8,3
53155.8,2
53161.4,1
53163.9,7
53166.7,5
53169.7,6
53172.6,5
53174,13
53176.4,2
53179.8,5
53185.5,7
53187.1,3
53195.3,9
53201,4
53205.3,6
53205.9,3
53208.7,3
53211,1
53214.8,1
53216.2,6
53233.2,9
53233.5,3
53233.6,1
53242.4,3
53245.1,11
53250.1,3
53252.5,5
53254.6,4
53255.8,2
53256.5,8
53262.3,3
53263.2,17
53265.9,3
53267.4,1
53273.4,2
53273.9,4
53274,4
53275.6,5
53277.8,10
53278,9
53281.6,5
53288.7,2
53289.9,6
53294.4,3
53295,2
53306.9,5
53307.1,1
53310.4,3
53315.4,4
53315.8,3
53318.3,10
53318.7,3
53322.3,15
53331.2,2
53333.5,8
53334.2,9
53335,1
53343.7,2
53344.2,5
53346.7,13
53350.2,5
53352.3,14
53363,8
53363.1,4
53364.1,1
53375.5,4
53377.4,3
53383.7,4
53384.1,2
53392.4,6
53396,4
53399.6,11
53401.5,6
53402.5,10
53404.6,7
53408,3
53420.3,3
53421.9,4
53423.5,6
53423.9,2
53430.8,2
53432.2,6
53435.8,11
53437.8,1
53440.9,6
53442.3,17
53442.7,3
53449.6,1
53452.8,5
53461.8,4
53464.6,1
53470.6,3
53472.8,6
53478.3,6
53480.7,8
53489.4,4
53493.7,3
53496.4,2
53497.1,1
53497.6,7
53504.2,1
53509.8,6
53511,7
53512.6,11
53514.8,2
53519.9,1
53522.6,12
53525.5,5
53526.4,5
53530,2
53531.8,3
53532.1,1
53538.1,5
53538.6,6
53541.9,2
53550.9,11
53551.5,5
53554,6
53554.6,6
53559.1,7
53559.7,2
53566.2,4
53567.4,8
53569.8,4
53571.8,1
53582.7,1
53582.8,7
53583.4,5
53583.5,5
53595.3,5
53598.9,7
53608.7,1
53612.3,8
53612.3,1
53620.6,5
53624.2,13
53627.2,5
53627.7,4
53628.2,2
53630,4
53630.7,16
53639.9,1
53640.1,4
53650.8,1
53656.7,2
53665.6,4
53672.1,4
53672.6,3
53674.8,1
53675.5,10
53677.8,12
53684.4,5
53685.5,1
53686,16
53688,6
53701,10
53701.4,9
53707.4,1
53709.7,7
53716.9,4
53717.5,1
53719.8,16
53722.6,3
53725.8,13
53726.2,4
53730.3,4
53730.8,4
53732.7,11
53740.9,5
53741.5,3
53742.4,11
53743,4
53748.1,2
53751.6,3
53754.6,5
53758.2,5
53761.2,4
53761.7,3
53761.8,7
53762.3,2
53766.9,5
53770.6,4
53770.7,4
53775.1,3
53775.1,3
53780.7,9
53787.3,8
53789.6,4
53796.5,1
53799.4,6
53799.5,9
53806.6,1
53809.5,4
53810.4,2
53814.9,12
53815.6,6
53818.7,10
53828.3,2
53828.5,1
53831.5,8
53832.1,5
53839.2,1
53843.7,6
53844.2,3
53847.5,3
53855.4,12
53861,4
53868.3,5
53872.8,5
53876.4,9
53876.5,5
53887.2,1
53888.6,2
53894.1,6
53895.3,4
53899.5,1
53905.3,1
53906,4
53912.6,13
53914.6,3
53917.4,4
53917.6,4
53920.8,5
53921.2,4
53924.1,6
53928.3,3
53929.4,1
53933.5,4
53933.9,14
53939.5,2
53939.6,14
53944.4,2
53945.1,5
53949.6,4
53950.1,5
53950.7,1
53957.4,7
53959,2
53959.4,1
53963.9,9
53965.5,2
53965.6,3
53969.1,8
53969.5,2
53976.3,1
53977.8,7
53978,7
53978.3,2
53986.7,10
53989.4,12
53989.9,4
53994.4,4
53995,4
53996.8,4
54003.3,6
54007.1,8
54007.6,4
54022.6,8
54025.9,13
54026.4,5
54033.5,1
54034.2,3
54034.7,10
54039.2,7
54039.8,1
54044.8,24
54048.1,8
54058.2,16
54063.1,4
54063.5,5
54067.1,7
54073.6,11
54075.1,3
54077,1
54079,3
54083.7,9
54087.9,2
54093.9,2
54094.4,11
54096.2,6
54103.9,1
54105.1,1
54108.9,1
54119.8,1
54122.3,7
54122.7,2
54123.5,18
54131.5,2
54132.4,7
54139.2,2
54141.6,6
54145.8,5
54149.4,3
54152.3,6
54154,10
54155.5,3
54164.7,3
54166.7,2
54167.1,6
54170.7,2
54172.8,14
54177.6,2
54183.5,3
54185.5,2
54193,1
54193.8,14
54194.2,2
54196,11
54196.4,2
54209.2,6
54211,2
54211.4,5
54211.9,8
54212.6,16
54214.8,3
54221.5,6
54222.6,3
54223.1,8
54223.5,2
54228,15
54233.2,25
54233.6,5
54241.4,15
54241.9,23
54242.4,5
54244.4,5
54254.6,4
54263.3,4
54266.7,2
54267.4,5
54273.2,4
54273.4,6
54278,15
54282.3,6
54285.1,2
54288.7,3
54291.1,1
54298.3,9
54301.2,4
54303.9,2
54309.9,2
54312.2,12
54319.9,2
54321.1,3
54322.3,25
54327.1,2
54330,4
54331.2,3
54335.8,2
54338.7,2
54343.7,7
54352.6,2
54359.1,6
54365.4,9
54369.2,3
54371.4,4
54374.8,1
54375,5
54382.6,5
54386.7,5
54387.6,26
54390.3,5
54401,18
54401.5,2
54403.3,6
54403.9,2
54409,1
54409.9,12
54410.2,5
54416.4,8
54420.3,7
54430.8,1
54431.2,8
54432.4,12
54432.8,3
54441.7,2
54443.1,5
54448.2,2
54449.6,6
54451.7,3
54457.9,16
54458.3,4
54460.5,3
54461.2,5
54461.8,6
54470.6,5
54476.6,1
54476.7,31
54481.5,2
54484.4,3
54486.7,5
54489.4,7
54498.3,7
54500.3,5
54505.5,9
54506.6,1
54508.5,3
54519.9,3
54521.9,2
54530.8,3
54532.1,8
54534.4,2
54537.3,1
54540.8,2
54543.1,2
54550.9,8
54553.2,6
54554.7,3
54559.7,5
54566.4,5
54568.6,1
54570.6,3
54575.1,6
54577.1,6
54578.7,4
54582.7,3
54585.2,4
54587.4,1
54591,3
54591.2,4
54595.3,8
54598.6,3
54608.7,2
54610.1,3
54619.9,1
54620.8,16
54623.5,2
54630,4
54631,4
54631.5,4
54638.9,2
54640.1,5
54646.7,4
54650.8,1
54659.8,5
54664.2,2
54664.7,1
54665.1,39
54665.6,2
54668,1
54674.3,9
54677.8,4
54678.7,5
54684.4,6
54688.7,4
54688.8,2
54692.6,6
54696.9,4
54707.8,3
54709.9,10
54720.6,6
54722.6,7
54725.2,1
54733.1,5
54733.5,2
54736.7,5
54741.7,5
54748.1,7
54754.8,8
54759,1
54761.9,4
54765,4
54765.5,2
54765.6,4
54766.9,8
54770.7,8
54777.8,3
54777.9,2
54781.5,4
54784.4,6
54786,3
54798.5,2
54798.7,1
54806.7,2
54807.2,4
54807.4,2
54809.9,5
54810.3,4
54810.4,6
54817.3,5
54819.4,3
54825.8,8
54828.5,1
54838.3,8
54839.2,2
54843.9,10
54847,7
54854.6,2
54854.7,1
54857.1,12
54862.7,5
54867.1,3
54868.3,6
54872.8,7
54875.8,3
54884,4
54885.9,5
54887.6,5
54894.1,8
54896.2,6
54899.5,3
54902.5,9
54908.5,5
54911.9,1
54912.6,17
54915,7
54915.5,2
54917.6,9
54923.8,4
54927.4,5
54928.3,1
54929.4,1
54933.9,14
54934.3,2
54940.3,2
54941.2,4
54944.4,3
54952.9,7
54953.1,3
54953.4,1
54956.2,2
54957.4,5
54966.3,2
54969.9,3
54970.3,1
54972.8,7
54981,2
54981.7,7
54985.3,5
54986.7,9
54988.7,4
54989.2,2
54995.8,5
54997.6,5
54998.2,4
55014.2,8
55014.6,1
55023.4,3
55029.7,4
55033.5,1
55035.4,5
55042,5
55042.5,6
55043.1,1
55045.5,8
55045.6,8
55048.5,11
55054.7,5
55059,6
55061.9,3
55070.8,3
55074.4,6
55075.1,1
55083.8,2
55086.9,2
55087.9,1
55090.3,3
55093.9,7
55100.3,2
55103.9,1
55110.6,6
55112.2,7
55112.6,2
55115.8,8
55118.8,5
55119.8,1
55122.3,16
55122.7,1
55124.5,4
55131,9
55131.5,1
55131.7,2
55132.4,11
55134.6,12
55141.5,3
55142.4,2
55145.8,7
55156.3,1
55164.2,2
55166.4,1
55167.1,4
55169.4,1
55176,8
55193,2
55196.4,2
55201.3,8
55211.4,12
55214.2,3
55221.5,13
55221.9,3
55224.3,5
55230.4,5
55230.6,2
55234,11
55236.9,13
55243.1,2
55252.8,13
55253.3,1
55253.4,7
55258.3,2
55258.5,3
55262.3,4
55266.7,2
55270.2,12
55274.2,5
55276.7,11
55281.7,8
55282.3,3
55291.1,6
55299,3
55307.2,5
55309.9,5
55319.9,1
55320.8,2
55321.5,5
55323.1,7
55326,9
55327.1,5
55332.2,2
55335.8,2
55338.7,2
55338.9,5
55347,13
55347.4,1
55349.6,2
55352.6,3
55354.4,7
55359.9,1
55364.4,7
55365.8,15
55371.4,5
55376.3,4
55378.7,10
55380.2,2
55386.9,7
55397.6,2
55404.2,2
55406.2,5
55409,3
55409.2,1
55409.9,17
55415.7,4
55421.1,5
55431.2,13
55441.7,2
55449,3
55450.4,4
55451,1
55455.5,5
55460.5,3
55462.6,1
55469.4,8
55474.3,4
55477.9,1
55478.3,3
55480.3,1
55481.5,4
55484.4,4
55488.4,6
55490.2,6
55495.3,1
55498.3,2
55499.2,4
55500.3,4
55507,1
55509.2,2
55509.9,10
55517.5,13
55529.2,4
55530.8,1
55535.8,2
55543.1,3
55551.7,2
55554,3
55554.2,22
55554.7,3
55563.4,7
55567.1,4
55568.6,1
55570.6,3
55573.5,3
55575.3,7
55579.5,1
55585.6,7
55586,3
55587.4,4
55591.2,1
55596.1,5
55596.7,2
55598.3,2
55599,8
55609.5,1
55614.3,1
55615.1,13
55615.5,1
55624,4
55630.8,3
55631,4
55637.4,4
55641,2
55642.8,8
55643.9,8
55656.2,9
55659.8,2
55664.4,5
55675.1,3
55677.1,3
55678.6,2
55685.2,4
55685.8,4
55687.6,1
55688.7,8
55688.8,6
55696.3,3
55703.5,5
55704.2,9
55706.4,3
55713.1,4
55717.6,3
55719.6,7
55723,6
55725.2,5
55733,7
55733.1,7
55733.5,13
55751.8,2
55754.9,5
55759,3
55761.9,4
55765,6
55767.7,2
55773.9,2
55774,13
55776.7,3
55777.8,3
55777.9,1
55793.3,7
55801.5,1
55803.9,2
55806.7,4
55807.2,3
55812.7,1
55818.1,1
55818.7,2
55819.4,4
55822.8,6
55830.3,1
55831.2,11
55831.5,7
55842,3
55847,8
55857,3
55857.9,4
55860.8,3
55863,1
55863.1,14
55873.6,2
55874.2,3
55875.8,9
55876,9
55879.2,22
55879.6,4
55886.7,4
55892.6,16
55893,2
55894.9,1
55901.5,7
55901.8,1
55908,5
55908.5,9
55911.9,5
55913.4,2
55920.3,4
55924,18
55931.1,4
55934.7,2
55940.3,3
55941.2,4
55943.3,1
55949.9,1
55952.1,2
55952.8,5
55952.9,11
55953.4,7
55962.1,5
55966.3,4
55968.3,15
55976,2
55981,3
55981.7,5
55989.9,5
55991.9,1
55997.1,8
55997.6,3
55998.2,2
56019.9,4
56020.8,2
56021.5,9
56034.7,2
56035.4,10
56042,5
56042.5,2
56044.8,3
56046.3,8
56065.1,1
56065.6,2
56068,5
56070.8,1
56076.8,3
56079,2
56082.8,2
56086.9,5
56090.2,2
56094.7,2
56095.6,5
56100.3,2
56107.8,13
56109,3
56110.6,4
56112.4,8
56112.8,1
56119.5,2
56122.6,2
56123.1,3
56124.5,7
56131.2,15
56131.7,1
56135.4,4
56138.3,2
56141.9,4
56151.4,3
56152.6,3
56156.3,1
56156.7,15
56157.1,7
56165.9,4
56169.4,6
56178.1,4
56180.3,2
56180.4,3
56196.9,6
56199.2,2
56201.5,9
56209.2,1
56212.2,3
56214.2,7
56224.7,3
56228,2
56228.7,1
56230.4,8
56243.5,5
56253.5,1
56254.7,3
56258.5,3
56262.3,3
56269.5,3
56270.2,13
56276,5
56283.1,1
56284,5
56284.9,3
56298.3,1
56299,4
56302,4
56308.9,6
56310.7,3
56311,2
56320.1,1
56320.8,4
56323.8,8
56328.8,4
56329.8,9
56330.8,3
56338.6,3
56338.9,2
56339.5,1
56341,4
56348.7,3
56349.6,5
56354.3,3
56359.9,8
56364.4,3
56367.4,2
56368.6,4
56372.2,3
56373.1,6
56377.5,3
56378.7,12
56385.3,4
56387.6,3
56394.1,1
56404.2,4
56406.6,7
56412.9,13
56416.7,6
56419.9,1
56430.1,1
56444.5,4
56444.7,2
56449,5
56461.9,1
56463.3,9
56464.4,3
56474.5,3
56476.7,4
56478.3,12
56480.3,4
56480.3,5
56485.2,2
56492.1,5
56499.1,2
56506.2,2
56509.2,4
56513.1,1
56518.7,1
56518.8,6
56527,4
56531.9,7
56533.6,9
56537.1,11
56537.5,1
56540.1,7
56545.8,3
56546.3,2
56553.5,6
56557,6
56562.4,3
56563.6,4
56567.1,11
56574.3,2
56575.4,1
56579.5,2
56581.9,1
56585.5,2
56588.2,1
56598.3,2
56601.3,7
56602.2,3
56604.2,2
56605.1,8
56607.8,1
56622.6,8
56624,7
56626.2,10
56632.7,10
56633.1,1
56637.4,5
56642.8,12
56646.1,1
56651.7,4
56656.2,10
56677.9,2
56691.5,1
56694.2,2
56696.5,8
56713.1,8
56720.3,6
56722,4
56728.5,7
56733.9,1
56736.3,6
56740.8,7
56744.4,7
56749.9,2
56752,3
56753.5,3
56761.8,4
56762.7,2
56763.8,1
56765.1,6
56765.8,2
56768.3,8
56768.7,3
56773.3,6
56773.9,1
56780.6,8
56782.6,2
56790.6,3
56791.8,5
56801.5,5
56809.4,8
56812.4,2
56813.1,8
56817.6,5
56818.1,2
56818.7,1
56821.1,1
56823.6,2
56823.8,4
56830.3,4
56830.5,4
56831.2,14
56839,4
56842,3
56842.4,4
56846,9
56852.9,1
56857.4,9
56857.9,8
56863,2
56870.3,3
56876,4
56886.7,2
56889.1,1
56899.2,5
56901.5,4
56910.2,5
56920.3,8
56924.7,6
56928.3,1
56931.1,9
56942,1
56944,1
56950.6,2
56952.1,1
56954.2,1
56957.1,2
56965.9,2
56969,4
56971.9,3
56973,1
56976,1
56978.2,2
56981.8,3
56984.7,9
56988.3,2
56989.9,7
56991.9,5
56998.6,3
57000.4,7
57000.8,4
57001.5,3
57001.9,1
57013.8,4
57017.4,2
57020.3,8
57020.8,2
57027.4,1
57029.2,2
57030.8,4
57034.7,3
57043.3,2
57045.8,12
57046.3,7
57055,2
57055.9,8
57058.7,3
57065.1,5
57074.6,2
57077.2,12
57079,5
57082.8,1
57087.7,1
57089.9,4
57090.6,10
57101.1,3
57106.5,1
57107.1,1
57119.5,5
57119.9,2
57122.6,4
57132.4,1
57134.4,7
57135.4,8
57144.3,10
57147.8,1
57151.4,1
57161.5,1
57166.6,2
57170.2,1
57173.1,4
57176.7,2
57180.3,6
57180.4,6
57188.8,6
57189,10
57189.1,2
57199.2,6
57205.8,7
57209.2,3
57214.6,4
57217.9,1
57221.5,1
57224.7,9
57225.1,2
57228,5
57233.4,5
57237.2,3
57243.4,1
57250.6,6
57253.5,1
57259.3,1
57262.2,2
57265.6,8
57266,1
57269.4,6
57269.5,1
57277.9,5
57284.4,16
57284.9,3
57294.9,4
57295.5,2
57298.3,1
57298.8,2
57305.8,5
57311,3
57319.7,5
57322.8,7
57323.1,4
57329.8,11
57333.6,2
57334.7,3
57338.6,5
57339.7,2
57349.5,4
57352.4,4
57354.7,8
57363.6,5
57365.2,1
57367.4,6
57367.6,6
57371.2,3
57377.5,1
57378.3,2
57379.5,4
57384.6,4
57387.6,7
57396.5,2
57400.1,3
57405,3
57407.9,5
57411.9,8
57421.8,2
57422.7,4
57423.8,5
57425.6,2
57436.3,6
57444.5,3
57452.7,3
57453.2,8
57453.7,3
57457.9,1
57463.3,20
57465.4,4
57466.6,4
57473.3,4
57476.7,9
57482,2
57485.6,2
57489.2,4
57492.1,3
57494.2,5
57511.5,2
57513.1,5
57514.7,2
57521.8,4
57525.4,7
57527,3
57531.9,8
57533.6,3
57537.9,3
57538.3,2
57540.8,4
57545.8,6
57554.5,4
57556.7,3
57557.2,1
57559.6,1
57562.4,6
57583.3,2
57585.6,2
57586.3,2
57587.2,5
57599.4,2
57602.2,10
57604.4,1
57612.2,6
57612.3,4
57616.1,4
57622.8,8
57627,2
57627.7,1
57629.9,3
57633.5,3
57641.1,2
57641.6,3
57643.6,1
57644.2,2
57648.7,1
57651.7,7
57657,4
57673.1,1
57681.4,7
57688.5,4
57690.8,4
57691.5,12
57696.5,7
57710.2,2
57713.8,3
57716.8,2
57720.3,6
57722,2
57730.7,6
57736.3,14
57740.8,5
57742.9,6
57746.3,4
57754.3,2
57761.8,7
57765.1,8
57770.5,3
57775.6,1
57780.6,18
57790.6,9
57793.5,2
57799.3,4
57802.3,2
57809.4,8
57815.4,8
57820.4,4
57821.4,6
57830.5,4
57832,5
57832.6,1
57841.2,4
57849.7,1
57851.4,7
57860.2,9
57864.7,3
57870.3,5
57876.4,5
57876.9,2
57879.2,1
57889.1,5
57889.5,4
57900,1
57904.5,5
57905.2,6
57908.3,2
57921.1,3
57921.7,6
57924.7,9
57945,4
57950.6,5
57954.9,8
57958.9,9
57968.3,2
57969,19
57971.9,3
57976.8,2
57978.2,1
57983.7,1
57984.9,8
57989.1,2
57990.7,1
57995.6,2
58000.4,17
58000.8,1
58009.5,3
58010.4,10
58013.8,12
58023.5,6
58029.1,1
58029.2,4
58037.4,1
58045.6,3
58048.6,1
58055.2,4
58058.7,8
58067.4,7
58077.9,3
58079.8,1
58089.9,3
58092.9,3
58096.7,3
58097.2,1
58111.1,1
58115.5,4
58124.3,2
58126.3,4
58134.4,7
58137.7,4
58143.3,3
58147.8,5
58155.2,1
58164.7,1
58166.6,2
58167,7
58173.3,6
58183.1,11
58184,3
58185.8,3
58187.9,5
58188.1,1
58188.8,14
58198.8,1
58200,1
58211.9,4
58213.1,5
58225.5,3
58227.9,7
58228.8,1
58232.4,2
58243.6,2
58244.3,3
58253.8,1
58254.3,1
58256.7,4
58256.8,4
58260.3,3
58262.4,5
58272.2,8
58273.1,1
58274.2,3
58277.9,19
58283.4,2
58285.6,4
58301,4
58301.5,3
58302.2,6
58309.7,3
58312.7,5
58314.7,1
58322.8,6
58330.6,1
58331.5,4
58333.6,3
58334,2
58342.3,3
58345.9,7
58349.5,4
58352.4,5
58367.6,8
58371.9,1
58374.7,2
58378.3,7
58380.7,5
58388.4,2
58390.8,1
58401.8,2
58403.8,2
58411.9,10
58416.3,2
58416.7,1
58419.9,3
58422.7,4
58432.7,2
58435.1,4
58435.6,2
58442.2,2
58460.6,5
58461,3
58464.1,5
58464.6,2
58476.3,2
58477.2,10
58477.5,1
58479.9,1
58490.6,5
58492,5
58493.5,1
58505.4,5
58509,1
58511.9,7
58520.8,3
58522,9
58530.7,3
58532.7,2
58534.3,3
58537.8,1
58537.9,3
58538.3,1
58540.8,6
58546.6,3
58547.5,3
58556.7,7
58566.3,10
58585.6,3
58587.9,1
58598.1,2
58611.1,2
58619.8,5
58627,5
58629.9,6
58632.7,2
58635.9,5
58642.8,3
58652.5,5
58658.2,3
58664.7,1
58668.3,3
58671.9,2
58677,3
58680.4,2
58680.6,3
58680.7,4
58680.8,1
58690.8,5
58692.3,3
58697.4,1
58699.2,9
58699.7,1
58709.5,2
58710.4,7
58713.1,2
58719.6,2
58720.6,1
58721.1,2
58725,1
58728.8,3
58741.6,3
58742.2,4
58753.8,1
58754.7,19
58757.6,1
58765.5,3
58769.5,2
58776,12
58778.4,1
58781.4,2
58782.2,4
58786.5,1
58797.4,3
58799.5,4
58810.2,1
58811.3,2
58821.4,5
58822.7,2
58826.3,1
58831.3,2
58844,1
58849.7,1
58855.2,1
58867.5,1
58869.1,1
58871.1,1
58874,5
58875.6,4
58879.2,5
58887.9,4
58888.1,2
58889.5,7
58899.5,4
58906.9,4
58909,3
58913.4,4
58915.4,4
58917.2,3
58927.9,4
58936,5
58936.6,2
58944.3,2
58944.8,1
58946.7,6
58954.9,7
58957,3
58968.3,3
58969.8,7
58973.6,1
58975.8,9
58977.2,2
58983.7,9
58985.8,2
58989.1,4
58998.1,3
59004.6,2
59006.3,1
59013.4,3
59017,2
59019,1
59023.5,9
59032.4,5
59033.6,6
59037.4,5
59042.5,1
59046.1,2
59048.3,5
59055.9,1
59059.5,3
59062.4,3
59074.9,3
59077.2,3
59077.9,7
59078.3,3
59103.8,3
59103.9,3
59119.3,2
59121.5,3
59122,1
59122.7,7
59125,3
59131.6,2
59132.7,2
59133.2,3
59135.1,3
59135.2,2
59138.1,4
59143.3,5
59148.6,2
59151.5,1
59152,2
59164.2,7
59164.7,1
59167,5
59173,6
59173.4,1
59179.9,5
59183.1,13
59183.5,3
59188.1,2
59191.8,6
59198.8,5
59201.8,7
59205.4,6
59208.4,7
59209,2
59211.9,4
59214.1,2
59220.6,9
59222.3,3
59224.2,3
59227.9,4
59232.4,7
59234.5,3
59253.3,4
59253.8,1
59256.7,6
59262.1,4
59272.2,8
59290.9,3
59297.7,13
59301,2
59311.1,11
59320,1
59323.6,2
59326.5,9
59341.3,4
59342.4,6
59342.5,6
59343,4
59353.2,4
59359.8,4
59361.8,3
59366.3,8
59368,4
59371.3,1
59371.9,2
59380.2,9
59380.7,1
59381.1,4
59386.7,2
59386.8,10
59391.6,1
59396.8,2
59399.5,3
59411.1,7
59412.7,6
59415.6,2
59416.3,5
59425,9
59435.1,8
59436.6,4
59444,6
59450.5,3
59450.9,1
59455.4,10
59460.6,6
59461,2
59469.3,8
59469.8,2
59473.1,5
59476.5,1
59480.7,3
59492,11
59505.4,6
59520.8,6
59530.9,7
59541.1,2
59541.6,3
59559,2
59569.5,6
59569.9,2
59570.7,9
59575.2,7
59587.9,5
59588.3,6
59588.8,1
59598.8,1
59599.5,6
59602.7,1
59607.1,1
59615,17
59617.9,2
59620,6
59632.7,2
59643.6,2
59643.8,3
59646.8,2
59658.2,2
59658.6,2
59659.8,7
59664.9,3
59675.1,1
59675.2,7
59677,1
59680.4,5
59680.8,2
59688.6,4
59689.1,12
59699.2,23
59704.7,9
59720.4,1
59720.6,3
59729.5,2
59735.9,1
59748.4,1
59754,2
59767.2,2
59769.5,6
59777.2,1
59778.4,2
59793.8,11
59796,2
59806.3,1
59812.6,2
59822.2,1
59822.7,6
59823.1,6
59825.1,5
59833.9,5
59834.8,12
59837.5,1
59844,5
59848.2,8
59863.5,2
59863.6,4
59866.3,2
59867.5,3
59880,2
59891.1,1
59895.4,2
59896.8,1
59898.8,1
59907.7,1
59908.3,1
59909,1
59923.9,15
59924.3,2
59926.7,1
59931.6,1
59936.6,2
59945.5,1
59947.5,2
59952.6,2
59952.7,7
59955.6,3
59955.7,1
59968.8,13
59969.1,1
59982.2,4
59984.5,4
59998.1,1
60000.4,2
60013.6,5
60020.7,2
60024.3,2
60025.9,4
60029.9,1
60032.4,3
60034.6,2
60038.2,3
60041.1,4
60042.5,2
60044.7,4
60048.3,6
60055.9,5
60057.9,7
60077.2,1
60079.5,4
60111.4,1
60112.3,13
60121.5,4
60124.3,1
60125,3
60131.6,5
60135.9,1
60144.1,5
60162.9,6
60163.5,1
60172.4,3
60183.9,6
60184.3,1
60186.8,4
60190.8,8
60202,3
60202.7,9
60209.1,1
60212.2,2
60212.7,3
60214.1,3
60220.8,11
60225,2
60231.5,4
60231.6,3
60233.2,2
60246.3,7
60257.1,5
60264.5,3
60270,3
60273,5
60275.9,9
60291.1,4
60301.8,3
60304.3,9
60314.3,1
60320,1
60333.1,1
60341.3,2
60359.1,1
60359.8,4
60362.2,2
60365.6,2
60372.7,1
60379.5,3
60381.1,8
60388.4,1
60391.1,5
60398.5,2
60400.3,1
60400.6,4
60410.4,2
60419.4,2
60420,2
60427.6,4
60435.9,3
60438.3,3
60461.4,2
60464.3,3
60467.4,3
60480.2,4
60480.7,2
60489.7,1
60492.7,2
60495.7,6
60496.2,4
60509.1,2
60525.2,6
60534.1,2
60541.1,2
60552.9,1
60554,4
60566.3,2
60569.5,4
60569.9,5
60569.9,3
60578.2,3
60581.8,5
60588.3,7
60588.7,1
60598.8,2
60613.6,2
60614.3,5
60616.6,2
60623.2,3
60626.7,4
60629.7,4
60635.4,2
60643.1,4
60643.6,5
60655.8,1
60658.6,2
60665,2
60669.1,1
60671.5,2
60675.1,4
60683.4,6
60684.1,4
60700,5
60700.6,5
60705.7,2
60712.2,4
60715.8,5
60723.9,10
60729.5,1
60741.3,7
60744.9,4
60757.1,1
60768,1
60781.1,3
60785.9,2
60786.1,3
60789.3,6
60796.8,3
60802.7,2
60813,4
60818.1,1
60818.6,2
60823.5,1
60830.4,2
60834,6
60834.1,3
60851.4,3
60853.4,1
60857.9,11
60862.9,3
60863.5,1
60870.2,3
60871.8,7
60872.2,1
60878.4,4
60891.1,3
60902,1
60902.7,3
60907.2,4
60907.7,1
60908.3,2
60916.6,2
60926.7,10
60931.6,4
60935.6,3
60945.5,3
60947,2
60947.5,1
60952.6,1
60956.4,2
60960.9,6
60964.7,5
61001.4,3
61014.3,5
61017.9,3
61022.5,4
61032.7,1
61033.2,1
61034.6,4
61041.3,6
61052,1
61058.6,8
61061.5,1
61062.3,4
61066.8,3
61079.5,2
61079.9,2
61081.1,10
61088.2,2
61090,3
61090.4,3
61103.4,2
61106.6,7
61107,1
61109.9,6
61111.6,3
61124.3,2
61135.2,1
61135.4,7
61135.9,2
61151.4,6
61153.6,1
61166.8,3
61168.6,2
61172.4,2
61180.2,4
61180.3,4
61180.7,5
61190.8,10
61209.1,4
61212.2,4
61225,5
61233.9,1
61239.9,1
61251.1,1
61258.8,2
61269.5,7
61270,2
61277.5,3
61278.4,3
61287.6,3
61288.8,3
61295.4,2
61304.2,1
61314.3,5
61323,2
61326.4,2
61326.8,3
61339.8,4
61345.2,10
61355.2,8
61358.6,10
61359.1,4
61367.5,4
61374,5
61388.4,2
61390.4,1
61400.6,5
61409.3,2
61415.5,6
61419.4,2
61423.2,1
61428.2,1
61439.1,2
61442,2
61444.3,9
61447.2,3
61455.9,1
61467.1,1
61477.2,1
61489.7,1
61492,1
61511.4,1
61512.3,1
61515.2,1
61532.7,3
61533.6,14
61534.1,3
61536.3,2
61542.8,1
61547.5,3
61552.9,3
61556.2,1
61566.3,4
61578.4,9
61589.1,5
61601.6,2
61603.9,12
61622.7,13
61627.5,1
61630.4,3
61635.4,4
61644.1,6
61646.3,3
61654.5,5
61671.9,5
61675.2,2
61675.9,1
61678.4,4
61690.7,1
61694.3,7
61701.9,1
61705.7,1
61712.4,6
61716.6,2
61719.5,2
61723.1,2
61723.2,2
61741.3,1
61756.1,1
61767.5,4
61768,3
61771,3
61777,1
61780.4,4
61781.1,5
61786.1,1
61795.9,5
61796.8,1
61811.6,2
61820.3,1
61824.7,4
61825.9,7
61830.4,7
61834.8,7
61851.4,5
61853.8,3
61860.1,3
61864.3,1
61870.2,6
61879.1,2
61882.7,6
61883.1,2
61891.9,1
61902,1
61910.5,2
61911,2
61911.6,1
61923.9,9
61927.5,2
61930.4,3
61939.3,2
61955.9,2
61956.4,7
61966,5
61968.8,6
61971.8,5
61979.1,2
61984.3,2
61987.3,6
61993,2
62000.7,3
62003.1,4
62014.3,9
62032.7,1
62044.5,2
62048.5,2
62057.9,1
62058.6,8
62069.8,4
62079.9,5
62080.3,1
62090,8
62090.4,4
62099.1,2
62103.4,9
62127,4
62138.7,7
62167.5,4
62169.4,1
62175.7,2
62179.5,3
62188,2
62191.6,4
62194.5,5
62200.7,1
62215.5,2
62215.9,4
62221.1,1
62227.8,4
62229.8,2
62232.9,1
62234.3,11
62239.9,6
62244.8,2
62248.7,2
62256.6,4
62259.6,3
62264.8,5
62272.7,4
62277.5,2
62277.7,1
62278.4,7
62288.4,1
62304.6,3
62310.2,3
62315.1,1
62317.5,3
62361.8,6
62363.8,2
62367.5,4
62404.3,1
62416.2,4
62420.2,2
62422.7,4
62423.2,3
62431.9,1
62435.5,2
62437.1,3
62439.1,4
62442,3
62448,1
62455.9,1
62464.6,2
62466.8,1
62467.5,5
62478,1
62493,3
62505.9,1
62509.5,3
62511.8,9
62512.3,1
